Organismo,Periodo,PlanDeCuenta,TotalPresupuesto,Aumento,Disminucion,TotalGastado,CantidadEmpleados,CantidadCargos
169,2016,35,50000.0,30000.0,0.0,26998.309999999998,0.0,0.0
169,2016,37,15000.0,0.0,0.0,1100.1100000000001,0.0,0.0
169,2016,38,63000.0,0.0,0.0,0.0,0.0,0.0
169,2016,40,10000.0,0.0,0.0,9070.0,0.0,0.0
169,2016,41,0.0,1500.0,0.0,930.0,0.0,0.0
169,2016,42,2000.0,270000.0,0.0,244743.87,0.0,0.0
169,2016,43,15000.0,5000.0,0.0,25192.16,0.0,0.0
169,2016,45,3000.0,0.0,0.0,146.0,0.0,0.0
169,2016,46,442000.0,0.0,212000.0,0.0,0.0,0.0
169,2016,47,4000.0,0.0,0.0,3705.0,0.0,0.0
169,2016,48,30000.0,20000.0,0.0,26047.15,0.0,0.0
169,2016,50,0.0,500000.0,0.0,422482.56,0.0,0.0
169,2016,51,10000.0,2000.0,0.0,11639.99,0.0,0.0
169,2017,34,754000.0,0.0,0.0,689197.65,4.0,4.0
169,2017,35,156000.0,0.0,0.0,210578.73,0.0,0.0
169,2017,37,30000.0,0.0,0.0,26001.23,0.0,0.0
169,2017,38,120000.0,0.0,0.0,120000.0,0.0,0.0
169,2017,40,20000.0,0.0,0.0,17600.0,0.0,0.0
169,2017,41,10000.0,0.0,0.0,9800.0,0.0,0.0
169,2017,42,60000.0,0.0,32000.0,930.0,0.0,0.0
169,2017,43,25000.0,25000.0,0.0,36179.12,0.0,0.0
169,2017,45,3000.0,0.0,0.0,5457.0,0.0,0.0
169,2017,46,74400.0,0.0,0.0,0.0,0.0,0.0
169,2017,47,5000.0,20000.0,0.0,15368.29,0.0,0.0
169,2017,48,20000.0,0.0,0.0,10613.11,0.0,0.0
169,2017,51,25000.0,0.0,0.0,14150.93,0.0,0.0
169,2018,34,854000.0,0.0,0.0,619028.14,8.0,8.0
169,2018,35,160000.0,50000.0,0.0,387451.0,0.0,0.0
169,2018,36,20000.0,0.0,0.0,0.0,0.0,0.0
169,2018,37,60000.0,0.0,0.0,56463.03,0.0,0.0
169,2018,38,180000.0,0.0,0.0,180000.0,0.0,0.0
169,2018,40,33000.0,0.0,0.0,30050.0,0.0,0.0
169,2018,41,30000.0,0.0,0.0,17960.0,0.0,0.0
169,2018,42,10000.0,0.0,0.0,2400.0,0.0,0.0
169,2018,43,40000.0,20000.0,0.0,60738.96,0.0,0.0
169,2018,45,3000.0,0.0,0.0,2114.0,0.0,0.0
169,2018,46,80000.0,0.0,0.0,0.0,0.0,0.0
169,2018,47,15000.0,220000.0,0.0,199794.0,0.0,0.0
169,2018,48,150000.0,0.0,50000.0,35070.5,0.0,0.0
169,2018,50,0.0,400000.0,0.0,395324.88,0.0,0.0
169,2018,51,35000.0,0.0,0.0,15458.539999999999,0.0,0.0
169,2019,34,1250000.0,0.0,0.0,980358.11,7.0,7.0
169,2019,35,300000.0,0.0,0.0,45915.96,0.0,0.0
169,2019,37,80000.0,0.0,0.0,55428.299999999996,0.0,0.0
169,2019,38,240000.0,0.0,0.0,240000.0,0.0,0.0
169,2019,40,40000.0,0.0,0.0,36575.0,0.0,0.0
169,2019,41,30000.0,0.0,0.0,18180.0,0.0,0.0
169,2019,42,30000.0,0.0,0.0,5593.8099999999995,0.0,0.0
169,2019,43,60000.0,0.0,0.0,65483.04,0.0,0.0
169,2019,45,3000.0,22000.0,0.0,17469.66,0.0,0.0
169,2019,46,80000.0,0.0,0.0,0.0,0.0,0.0
169,2019,47,50000.0,0.0,0.0,25200.0,0.0,0.0
169,2019,48,100000.0,100000.0,0.0,132181.1,0.0,0.0
169,2019,50,350000.0,0.0,0.0,0.0,0.0,0.0
169,2019,51,45000.0,0.0,0.0,22341.78,0.0,0.0
169,2020,34,1700000.0,0.0,0.0,1197728.6,8.0,8.0
169,2020,35,400000.0,0.0,0.0,529010.55,0.0,0.0
169,2020,37,50000.0,0.0,0.0,29369.14,0.0,0.0
169,2020,38,396000.0,0.0,0.0,396000.0,0.0,0.0
169,2020,40,54000.0,0.0,0.0,45000.0,0.0,0.0
169,2020,41,40000.0,0.0,0.0,38700.0,0.0,0.0
169,2020,42,0.0,0.0,0.0,14013.35,0.0,0.0
169,2020,43,60000.0,0.0,0.0,64473.53,0.0,0.0
169,2020,45,9000.0,0.0,0.0,8452.85,0.0,0.0
169,2020,46,0.0,0.0,0.0,0.0,0.0,0.0
169,2020,47,50000.0,0.0,0.0,129994.46,0.0,0.0
169,2020,48,300000.0,0.0,0.0,228987.61000000002,0.0,0.0
169,2020,51,45000.0,0.0,0.0,32069.829999999998,0.0,0.0
169,2021,34,1700000.0,0.0,0.0,1731812.52,6.0,6.0
169,2021,35,400000.0,300000.0,0.0,594944.61,0.0,0.0
169,2021,37,50000.0,0.0,0.0,31499.63,0.0,0.0
169,2021,38,500000.0,0.0,0.0,500000.0,0.0,0.0
169,2021,40,70200.0,0.0,0.0,70200.0,0.0,0.0
169,2021,41,70000.0,0.0,0.0,66714.0,0.0,0.0
169,2021,42,0.0,21000.0,0.0,4446.74,0.0,0.0
169,2021,43,70000.0,30000.0,0.0,97710.7,0.0,0.0
169,2021,45,20000.0,0.0,0.0,12463.4,0.0,0.0
169,2021,47,50000.0,0.0,0.0,0.0,0.0,0.0
169,2021,48,300000.0,0.0,0.0,218988.06,0.0,0.0
169,2021,51,65000.0,0.0,0.0,11420.14,0.0,0.0
169,2022,34,2900000.0,0.0,0.0,2543862.23,8.0,8.0
169,2022,35,900000.0,0.0,0.0,781628.73,0.0,0.0
169,2022,37,72500.0,0.0,0.0,69108.28,0.0,0.0
169,2022,38,750000.0,0.0,0.0,750000.0,0.0,0.0
169,2022,40,140200.0,0.0,0.0,139449.0,0.0,0.0
169,2022,42,25000.0,0.0,0.0,0.0,0.0,0.0
169,2022,43,130000.0,0.0,0.0,156231.58000000002,0.0,0.0
169,2022,45,30000.0,0.0,0.0,13600.0,0.0,0.0
169,2022,47,50000.0,0.0,0.0,0.0,0.0,0.0
169,2022,48,400000.0,0.0,0.0,502832.0,0.0,0.0
169,2022,51,70000.0,0.0,0.0,22129.379999999997,0.0,0.0
169,2023,34,5510000.0,0.0,0.0,4828881.58,7.0,7.0
169,2023,35,900000.0,0.0,0.0,139261.52999999997,0.0,0.0
169,2023,37,350000.0,0.0,0.0,224300.93,0.0,0.0
169,2023,38,980000.0,0.0,0.0,897000.0,0.0,0.0
169,2023,40,240000.0,0.0,0.0,200000.0,0.0,0.0
169,2023,42,25000.0,0.0,0.0,25824.0,0.0,0.0
169,2023,43,130000.0,0.0,0.0,340552.78,0.0,0.0
169,2023,45,30000.0,0.0,0.0,39920.0,0.0,0.0
169,2023,47,50000.0,0.0,0.0,0.0,0.0,0.0
169,2023,48,400000.0,0.0,0.0,566955.73,0.0,0.0
169,2023,51,70000.0,0.0,0.0,45294.79,0.0,0.0
169,2024,34,15300000.0,0.0,1550000.0,16901506.62,7.0,7.0
169,2024,35,5000000.0,0.0,0.0,3192951.14,0.0,0.0
169,2024,37,980000.0,0.0,0.0,893073.27,0.0,0.0
169,2024,38,3000000.0,0.0,0.0,3000000.0,0.0,0.0
169,2024,40,750000.0,0.0,0.0,750000.0,0.0,0.0
169,2024,41,300000.0,0.0,0.0,50000.0,0.0,0.0
169,2024,42,70000.0,80000.0,0.0,124657.37,0.0,0.0
169,2024,43,400000.0,450000.0,0.0,1109869.57,0.0,0.0
169,2024,45,84000.0,0.0,0.0,86176.0,0.0,0.0
169,2024,47,140000.0,0.0,0.0,362158.36,0.0,0.0
169,2024,48,3180000.0,1020000.0,0.0,3804954.13,0.0,0.0
169,2024,51,196000.0,0.0,0.0,239045.84,0.0,0.0
169,2025,34,40000000.0,0.0,0.0,0.0,7.0,7.0
169,2025,35,8000000.0,0.0,0.0,0.0,0.0,0.0
169,2025,37,2500000.0,0.0,0.0,0.0,0.0,0.0
169,2025,38,12000000.0,0.0,0.0,0.0,0.0,0.0
169,2025,40,2500000.0,0.0,0.0,0.0,0.0,0.0
169,2025,41,3000000.0,0.0,0.0,0.0,0.0,0.0
169,2025,42,500000.0,0.0,0.0,0.0,0.0,0.0
169,2025,43,2000000.0,0.0,0.0,0.0,0.0,0.0
169,2025,45,300000.0,0.0,0.0,0.0,0.0,0.0
169,2025,47,1500000.0,0.0,0.0,0.0,0.0,0.0
169,2025,48,9000000.0,0.0,0.0,0.0,0.0,0.0
169,2025,51,800000.0,0.0,0.0,0.0,0.0,0.0
171,2015,34,630000.0,0.0,0.0,0.0,7.0,7.0
171,2015,37,19200.0,0.0,5800.0,0.0,0.0,0.0
171,2015,40,46800.0,0.0,0.0,0.0,0.0,0.0
171,2015,41,40800.0,0.0,40300.0,0.0,0.0,0.0
171,2015,42,0.0,3000.0,0.0,0.0,0.0,0.0
171,2015,43,67920.0,4000.0,0.0,0.0,0.0,0.0
171,2015,44,7200.0,59800.0,0.0,0.0,0.0,0.0
171,2015,45,9600.0,0.0,9000.0,0.0,0.0,0.0
171,2015,46,22400.0,4100.0,0.0,0.0,0.0,0.0
171,2015,47,19200.0,0.0,0.0,0.0,0.0,0.0
171,2015,48,151200.0,5800.0,0.0,0.0,0.0,0.0
171,2015,49,120000.0,0.0,25000.0,0.0,0.0,0.0
171,2015,51,15600.0,3400.0,0.0,0.0,0.0,0.0
171,2016,34,815000.0,0.0,0.0,771316.23,7.0,7.0
171,2016,37,19200.0,0.0,0.0,18674.45,0.0,0.0
171,2016,40,60000.0,0.0,0.0,60000.0,0.0,0.0
171,2016,41,96000.0,0.0,30000.0,24480.0,0.0,0.0
171,2016,43,96000.0,0.0,0.0,74727.16,0.0,0.0
171,2016,44,0.0,25000.0,0.0,25000.0,0.0,0.0
171,2016,45,10800.0,0.0,0.0,9031.0,0.0,0.0
171,2016,47,18000.0,0.0,0.0,2375.75,0.0,0.0
171,2016,48,162000.0,50000.0,25000.0,147808.09,0.0,0.0
171,2016,49,144000.0,0.0,20000.0,107764.93,0.0,0.0
171,2016,51,30000.0,0.0,0.0,23639.8,0.0,0.0
171,2017,34,907600.0,200000.0,0.0,1159297.69,7.0,7.0
171,2017,37,33600.0,0.0,0.0,6377.6,0.0,0.0
171,2017,40,69600.0,0.0,0.0,63800.0,0.0,0.0
171,2017,41,132000.0,0.0,100000.0,12762.0,0.0,0.0
171,2017,43,127200.0,10000.0,0.0,144941.1,0.0,0.0
171,2017,44,0.0,0.0,0.0,2000.0,0.0,0.0
171,2017,45,12000.0,0.0,0.0,9310.0,0.0,0.0
171,2017,47,48000.0,170000.0,0.0,287824.82,0.0,0.0
171,2017,48,285600.0,100000.0,0.0,318932.89,0.0,0.0
171,2017,49,165600.0,0.0,0.0,126040.0,0.0,0.0
171,2017,51,37200.0,10000.0,0.0,43493.93,0.0,0.0
171,2018,34,1544100.0,500000.0,0.0,2016861.56,7.0,7.0
171,2018,35,0.0,0.0,0.0,0.0,0.0,0.0
171,2018,37,24000.0,0.0,0.0,5016.43,0.0,0.0
171,2018,40,82800.0,0.0,0.0,82800.0,0.0,0.0
171,2018,41,156000.0,0.0,150000.0,0.0,0.0,0.0
171,2018,42,0.0,0.0,0.0,5800.0,0.0,0.0
171,2018,43,168000.0,60000.0,0.0,234899.36,0.0,0.0
171,2018,44,0.0,6000.0,0.0,5185.0,0.0,0.0
171,2018,45,12000.0,0.0,0.0,8649.9,0.0,0.0
171,2018,46,0.0,36000.0,0.0,7465.11,0.0,0.0
171,2018,47,24000.0,15000.0,0.0,30489.0,0.0,0.0
171,2018,48,354000.0,0.0,0.0,294436.4,0.0,0.0
171,2018,49,180000.0,0.0,0.0,136626.84,0.0,0.0
171,2018,51,51600.0,0.0,0.0,45414.299999999996,0.0,0.0
171,2019,34,2415000.0,600000.0,0.0,3035049.92,7.0,7.0
171,2019,37,30000.0,0.0,20000.0,3860.27,0.0,0.0
171,2019,40,102000.0,0.0,0.0,102000.0,0.0,0.0
171,2019,41,180000.0,0.0,150000.0,1100.0,0.0,0.0
171,2019,43,240000.0,200000.0,0.0,361745.8,0.0,0.0
171,2019,45,18000.0,0.0,0.0,17621.5,0.0,0.0
171,2019,46,0.0,131500.0,0.0,124034.89,0.0,0.0
171,2019,47,36000.0,0.0,0.0,0.0,0.0,0.0
171,2019,48,366000.0,250000.0,0.0,550411.42,0.0,0.0
171,2019,49,240000.0,0.0,90300.0,157300.0,0.0,0.0
171,2019,51,62400.0,0.0,0.0,44941.67,0.0,0.0
171,2019,52,0.0,13800.0,0.0,13800.0,0.0,0.0
171,2020,34,3228000.0,300000.0,0.0,3132169.42,7.0,7.0
171,2020,37,18000.0,0.0,0.0,4115.95,0.0,0.0
171,2020,40,144000.0,0.0,0.0,144000.0,0.0,0.0
171,2020,41,240000.0,0.0,123540.0,11900.0,0.0,0.0
171,2020,42,0.0,149000.0,0.0,148248.36,0.0,0.0
171,2020,43,371600.0,0.0,0.0,386418.23,0.0,0.0
171,2020,45,30000.0,0.0,0.0,10488.0,0.0,0.0
171,2020,47,36000.0,0.0,0.0,17900.440000000002,0.0,0.0
171,2020,48,821000.0,0.0,350000.0,466915.63,0.0,0.0
171,2020,49,360000.0,0.0,0.0,257000.0,0.0,0.0
171,2020,51,64800.0,0.0,0.0,55838.02,0.0,0.0
171,2020,52,0.0,24540.0,0.0,24540.0,0.0,0.0
171,2021,34,4990000.0,300000.0,0.0,5549870.4399999995,5.0,5.0
171,2021,37,18000.0,0.0,0.0,11537.53,0.0,0.0
171,2021,40,240000.0,0.0,0.0,240000.0,0.0,0.0
171,2021,41,240000.0,0.0,0.0,210000.0,0.0,0.0
171,2021,42,460000.0,100000.0,0.0,499556.58999999997,0.0,0.0
171,2021,43,390000.0,150000.0,0.0,615407.3,0.0,0.0
171,2021,45,30000.0,0.0,0.0,10388.5,0.0,0.0
171,2021,47,120000.0,0.0,0.0,12499.9,0.0,0.0
171,2021,48,1663600.0,0.0,550000.0,804192.21,0.0,0.0
171,2021,49,480000.0,0.0,0.0,63000.0,0.0,0.0
171,2021,51,64800.0,0.0,0.0,50135.44,0.0,0.0
171,2022,34,5920000.0,1200000.0,0.0,8749621.86,8.0,8.0
171,2022,35,0.0,0.0,0.0,0.0,0.0,0.0
171,2022,37,32400.0,0.0,0.0,9036.03,0.0,0.0
171,2022,40,420000.0,0.0,0.0,385000.0,0.0,0.0
171,2022,41,350000.0,498000.0,0.0,1498448.0,0.0,0.0
171,2022,43,650000.0,500000.0,0.0,1078526.85,0.0,0.0
171,2022,45,36000.0,0.0,0.0,62453.57,0.0,0.0
171,2022,47,200000.0,0.0,53000.0,33400.0,0.0,0.0
171,2022,48,1917000.0,0.0,408908.72,887505.21,0.0,0.0
171,2022,51,110000.0,0.0,0.0,22002.46,0.0,0.0
171,2023,34,10865991.39,5780000.0,0.0,17182760.54,7.0,7.0
171,2023,37,32400.0,107600.0,0.0,154579.76,0.0,0.0
171,2023,40,840000.0,0.0,0.0,900000.0,0.0,0.0
171,2023,41,2376000.0,0.0,376000.0,2156259.22,0.0,0.0
171,2023,42,0.0,0.0,0.0,390603.54,0.0,0.0
171,2023,43,2177328.0,720000.0,0.0,3891844.0100000002,0.0,0.0
171,2023,44,0.0,0.0,0.0,459124.34,0.0,0.0
171,2023,45,36000.0,0.0,0.0,87774.54,0.0,0.0
171,2023,47,720000.0,680000.0,0.0,1374788.9000000001,0.0,0.0
171,2023,48,3868428.0,0.0,2000000.0,2173368.89,0.0,0.0
171,2023,51,80000.0,0.0,0.0,48042.84,0.0,0.0
171,2023,54,0.0,0.0,0.0,225654.0,0.0,0.0
171,2024,34,40687187.83,18162687.8,0.0,62601042.72,7.0,7.0
171,2024,35,0.0,0.0,0.0,0.0,0.0,0.0
171,2024,37,420000.0,0.0,0.0,369710.86,0.0,0.0
171,2024,38,0.0,0.0,0.0,0.0,0.0,0.0
171,2024,40,3000000.0,0.0,0.0,2770000.0,0.0,0.0
171,2024,41,960000.0,200000.0,0.0,867548.27,0.0,0.0
171,2024,42,0.0,1140000.0,0.0,1136423.39,0.0,0.0
171,2024,43,5115600.0,4500000.0,0.0,10997111.92,0.0,0.0
171,2024,45,120000.0,0.0,0.0,174000.0,0.0,0.0
171,2024,47,10650000.0,0.0,10000000.0,2099182.9299999997,0.0,0.0
171,2024,48,9276000.0,0.0,0.0,9380258.06,0.0,0.0
171,2024,51,80000.0,260000.0,0.0,257385.85,0.0,0.0
171,2024,54,0.0,0.0,0.0,605285.96,0.0,0.0
171,2025,34,100285419.0,0.0,0.0,0.0,7.0,7.0
171,2025,37,1200000.0,0.0,0.0,0.0,0.0,0.0
171,2025,40,9600000.0,0.0,0.0,0.0,0.0,0.0
171,2025,41,1800000.0,0.0,0.0,0.0,0.0,0.0
171,2025,43,12432000.0,0.0,0.0,0.0,0.0,0.0
171,2025,45,600000.0,0.0,0.0,0.0,0.0,0.0
171,2025,47,10650000.0,0.0,0.0,0.0,0.0,0.0
171,2025,48,8940000.0,0.0,0.0,0.0,0.0,0.0
171,2025,51,80000.0,0.0,0.0,0.0,0.0,0.0
172,2015,34,277000.0,0.0,0.0,0.0,8.0,8.0
172,2015,35,45000.0,0.0,0.0,0.0,0.0,0.0
172,2015,37,42400.0,0.0,0.0,0.0,0.0,0.0
172,2015,38,93600.0,0.0,0.0,0.0,0.0,0.0
172,2015,43,6000.0,0.0,0.0,0.0,0.0,0.0
172,2015,44,3000.0,55000.0,0.0,0.0,0.0,0.0
172,2015,45,10000.0,0.0,0.0,0.0,0.0,0.0
172,2015,47,10000.0,0.0,0.0,0.0,0.0,0.0
172,2015,48,18000.0,0.0,0.0,0.0,0.0,0.0
172,2015,50,160000.0,0.0,0.0,0.0,0.0,0.0
172,2015,51,13000.0,0.0,0.0,0.0,0.0,0.0
172,2016,34,360000.0,20000.0,0.0,322912.0,9.0,9.0
172,2016,35,55000.0,0.0,0.0,25188.71,0.0,0.0
172,2016,37,55000.0,0.0,0.0,53080.0,0.0,0.0
172,2016,38,117600.0,0.0,0.0,117600.0,0.0,0.0
172,2016,42,0.0,10000.0,0.0,9588.14,0.0,0.0
172,2016,43,8000.0,0.0,0.0,8369.41,0.0,0.0
172,2016,44,3000.0,0.0,0.0,0.0,0.0,0.0
172,2016,45,10000.0,0.0,0.0,6032.0,0.0,0.0
172,2016,47,10000.0,0.0,0.0,0.0,0.0,0.0
172,2016,48,20000.0,0.0,0.0,4592.5,0.0,0.0
172,2016,50,160000.0,0.0,32000.0,26283.690000000002,0.0,0.0
172,2016,51,15000.0,2000.0,0.0,15559.369999999999,0.0,0.0
172,2017,34,444600.0,50000.0,0.0,516147.56,9.0,9.0
172,2017,35,65000.0,0.0,0.0,39187.92,0.0,0.0
172,2017,37,60000.0,0.0,0.0,52300.0,0.0,0.0
172,2017,38,144000.0,0.0,0.0,144000.0,0.0,0.0
172,2017,43,10000.0,10000.0,0.0,23790.81,0.0,0.0
172,2017,44,4000.0,26000.0,0.0,30000.0,0.0,0.0
172,2017,45,12000.0,0.0,0.0,4219.0,0.0,0.0
172,2017,47,200000.0,0.0,0.0,0.0,0.0,0.0
172,2017,48,25000.0,0.0,0.0,36730.0,0.0,0.0
172,2017,50,100000.0,200000.0,0.0,292871.0,0.0,0.0
172,2017,51,20000.0,4000.0,0.0,21959.72,0.0,0.0
172,2018,34,572400.0,0.0,0.0,510867.69,9.0,9.0
172,2018,35,78000.0,0.0,0.0,34708.979999999996,0.0,0.0
172,2018,37,72000.0,0.0,0.0,68000.0,0.0,0.0
172,2018,38,176000.0,0.0,0.0,175200.0,0.0,0.0
172,2018,43,12000.0,20000.0,0.0,28493.37,0.0,0.0
172,2018,44,4800.0,6000.0,0.0,9000.0,0.0,0.0
172,2018,45,14400.0,0.0,0.0,4420.0,0.0,0.0
172,2018,47,240000.0,0.0,0.0,232050.0,0.0,0.0
172,2018,48,30000.0,0.0,0.0,17087.15,0.0,0.0
172,2018,50,200000.0,0.0,0.0,0.0,0.0,0.0
172,2018,51,24000.0,6000.0,0.0,28000.07,0.0,0.0
172,2019,34,770000.0,0.0,0.0,712491.64,8.0,8.0
172,2019,35,120000.0,80000.0,0.0,182815.0,0.0,0.0
172,2019,37,90000.0,0.0,0.0,87750.0,0.0,0.0
172,2019,38,228000.0,0.0,0.0,228000.0,0.0,0.0
172,2019,41,0.0,120000.0,0.0,116468.67,0.0,0.0
172,2019,43,35000.0,30000.0,0.0,66166.16,0.0,0.0
172,2019,45,16000.0,0.0,0.0,4985.0,0.0,0.0
172,2019,47,250000.0,0.0,250000.0,0.0,0.0,0.0
172,2019,48,50000.0,0.0,0.0,0.0,0.0,0.0
172,2019,50,200000.0,1700000.0,0.0,2018015.64,0.0,0.0
172,2019,51,35000.0,0.0,0.0,30070.02,0.0,0.0
172,2020,34,974600.0,0.0,0.0,659523.83,8.0,8.0
172,2020,35,175000.0,0.0,0.0,80219.88,0.0,0.0
172,2020,37,98000.0,0.0,0.0,88000.0,0.0,0.0
172,2020,38,288000.0,0.0,0.0,288000.0,0.0,0.0
172,2020,41,0.0,2000.0,0.0,2000.0,0.0,0.0
172,2020,42,0.0,146000.0,0.0,145576.2,0.0,0.0
172,2020,43,49900.0,0.0,0.0,52802.799999999996,0.0,0.0
172,2020,45,20000.0,0.0,0.0,6748.0,0.0,0.0
172,2020,47,150000.0,0.0,100000.0,18440.0,0.0,0.0
172,2020,48,50000.0,0.0,0.0,15432.31,0.0,0.0
172,2020,50,245000.0,150000.0,0.0,304791.81,0.0,0.0
172,2020,51,35000.0,0.0,0.0,33484.39,0.0,0.0
172,2021,34,1265000.0,0.0,0.0,873478.29,7.0,7.0
172,2021,35,205000.0,0.0,0.0,178001.56,0.0,0.0
172,2021,37,127400.0,0.0,0.0,120987.77,0.0,0.0
172,2021,38,384000.0,0.0,0.0,384000.0,0.0,0.0
172,2021,41,3000.0,0.0,0.0,0.0,0.0,0.0
172,2021,43,64600.0,0.0,0.0,81358.74,0.0,0.0
172,2021,45,5000.0,0.0,0.0,21574.0,0.0,0.0
172,2021,46,46000.0,0.0,0.0,0.0,0.0,0.0
172,2021,47,50000.0,0.0,50000.0,0.0,0.0,0.0
172,2021,48,50000.0,445000.0,0.0,635770.33,0.0,0.0
172,2021,50,395000.0,0.0,395000.0,0.0,0.0,0.0
172,2021,51,35000.0,0.0,0.0,19706.85,0.0,0.0
172,2022,34,1836000.0,0.0,0.0,1703085.57,7.0,7.0
172,2022,35,310000.0,0.0,0.0,758431.22,0.0,0.0
172,2022,37,178400.0,0.0,0.0,178399.95,0.0,0.0
172,2022,38,600000.0,0.0,0.0,600000.0,0.0,0.0
172,2022,41,5000.0,0.0,0.0,0.0,0.0,0.0
172,2022,42,86500.0,0.0,0.0,0.0,0.0,0.0
172,2022,43,64450.0,65550.0,0.0,125159.6,0.0,0.0
172,2022,45,5000.0,9000.0,0.0,19971.6,0.0,0.0
172,2022,47,50000.0,0.0,0.0,5200.0,0.0,0.0
172,2022,48,50000.0,100000.0,0.0,209797.09,0.0,0.0
172,2022,50,450000.0,0.0,174550.0,0.0,0.0,0.0
172,2022,51,36000.0,0.0,0.0,20000.19,0.0,0.0
172,2023,34,3146856.84,0.0,0.0,2313566.73,7.0,7.0
172,2023,35,2734000.0,0.0,174000.0,339134.06,0.0,0.0
172,2023,37,650000.0,0.0,0.0,361494.99,0.0,0.0
172,2023,38,960000.0,0.0,0.0,960000.0,0.0,0.0
172,2023,41,10000.0,415000.0,0.0,0.0,0.0,0.0
172,2023,42,162500.0,0.0,0.0,0.0,0.0,0.0
172,2023,43,134688.0,315312.0,0.0,263339.88,0.0,0.0
172,2023,44,500000.0,0.0,440000.0,0.0,0.0,0.0
172,2023,45,5000.0,29000.0,0.0,32409.09,0.0,0.0
172,2023,47,50000.0,0.0,0.0,67999.91,0.0,0.0
172,2023,48,70000.0,200000.0,0.0,706857.63,0.0,0.0
172,2023,50,450000.0,0.0,385500.0,0.0,0.0,0.0
172,2023,51,40000.0,40000.0,0.0,51338.35,0.0,0.0
172,2024,34,8381042.7,2700000.0,0.0,10489888.99,6.0,6.0
172,2024,35,2734000.0,1966000.0,0.0,4214770.15,0.0,0.0
172,2024,37,960000.0,0.0,0.0,611443.15,0.0,0.0
172,2024,38,4800000.0,0.0,0.0,4800000.0,0.0,0.0
172,2024,41,637500.0,0.0,415316.65,0.0,0.0,0.0
172,2024,42,535000.0,0.0,0.0,420443.81000000006,0.0,0.0
172,2024,43,535000.0,665000.0,0.0,690862.08,0.0,0.0
172,2024,44,500000.0,0.0,500000.0,0.0,0.0,0.0
172,2024,45,80000.0,0.0,0.0,116275.72,0.0,0.0
172,2024,47,380000.0,0.0,0.0,327690.0,0.0,0.0
172,2024,48,550000.0,100000.0,0.0,2068529.71,0.0,0.0
172,2024,50,1500000.0,0.0,0.0,0.0,0.0,0.0
172,2024,51,144000.0,0.0,0.0,106230.82,0.0,0.0
172,2025,34,17102475.0,0.0,0.0,0.0,6.0,6.0
172,2025,35,8334000.0,0.0,0.0,0.0,0.0,0.0
172,2025,37,1200000.0,0.0,0.0,0.0,0.0,0.0
172,2025,38,10800000.0,0.0,0.0,0.0,0.0,0.0
172,2025,41,650000.0,0.0,0.0,0.0,0.0,0.0
172,2025,42,1600000.0,0.0,0.0,0.0,0.0,0.0
172,2025,43,1269000.0,0.0,0.0,0.0,0.0,0.0
172,2025,44,1000000.0,0.0,0.0,0.0,0.0,0.0
172,2025,45,120000.0,0.0,0.0,0.0,0.0,0.0
172,2025,47,600000.0,0.0,0.0,0.0,0.0,0.0
172,2025,48,890000.0,0.0,0.0,0.0,0.0,0.0
172,2025,50,2000000.0,0.0,0.0,0.0,0.0,0.0
172,2025,51,250000.0,0.0,0.0,0.0,0.0,0.0
173,2015,34,333200.0,0.0,0.0,0.0,7.0,7.0
173,2015,35,45000.0,0.0,15000.0,0.0,0.0,0.0
173,2015,37,22800.0,0.0,0.0,0.0,0.0,0.0
173,2015,38,49200.0,0.0,0.0,0.0,0.0,0.0
173,2015,41,3000.0,0.0,0.0,0.0,0.0,0.0
173,2015,43,6000.0,0.0,0.0,0.0,0.0,0.0
173,2015,44,5000.0,0.0,0.0,0.0,0.0,0.0
173,2015,45,4000.0,0.0,0.0,0.0,0.0,0.0
173,2015,47,7000.0,0.0,0.0,0.0,0.0,0.0
173,2015,48,4000.0,0.0,0.0,0.0,0.0,0.0
173,2015,50,6000.0,0.0,0.0,0.0,0.0,0.0
173,2015,51,25000.0,15000.0,0.0,0.0,0.0,0.0
173,2016,34,401000.0,30000.0,0.0,418179.86,6.0,6.0
173,2016,35,50000.0,0.0,21000.0,9577.0,0.0,0.0
173,2016,37,30000.0,0.0,0.0,30000.0,0.0,0.0
173,2016,38,60000.0,0.0,0.0,60000.0,0.0,0.0
173,2016,41,3000.0,0.0,0.0,0.0,0.0,0.0
173,2016,42,0.0,12000.0,0.0,11728.240000000002,0.0,0.0
173,2016,43,8000.0,0.0,0.0,7395.7,0.0,0.0
173,2016,44,5000.0,0.0,5000.0,0.0,0.0,0.0
173,2016,45,4000.0,0.0,0.0,3916.0,0.0,0.0
173,2016,47,7000.0,0.0,7000.0,0.0,0.0,0.0
173,2016,48,5000.0,0.0,3000.0,395.03,0.0,0.0
173,2016,50,6000.0,0.0,6000.0,0.0,0.0,0.0
173,2016,51,47000.0,0.0,0.0,41096.97,0.0,0.0
173,2017,34,450000.0,100000.0,0.0,549271.14,6.0,6.0
173,2017,35,60000.0,0.0,31000.0,20218.74,0.0,0.0
173,2017,37,38000.0,0.0,0.0,37360.5,0.0,0.0
173,2017,38,72000.0,0.0,0.0,72000.0,0.0,0.0
173,2017,41,3000.0,0.0,3000.0,0.0,0.0,0.0
173,2017,42,83000.0,0.0,65000.0,14943.220000000001,0.0,0.0
